Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,01/02/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Paraguay,PRY,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,"0,853405199","0,6412269682","0,6078071784","1,5977469816","0,931484722","3,1404165467","3,5909445746","4,0549718927","4,2473471956","2,7942253504","3,8112263139","10,5153836168","16,0523807659","15,9080631696","22,3976440319","21,9012701724","19,443405666","22,3661136806","20,2704222752","23,9096589462","27,2847853628","27,034278054","26,8859248011","28,6697814746","32,8261844851","36,6082135129","32,315894391","33,7152399104","31,0736621867","28,3149559463","19,564174222","20,4495081815","23,0723408068","25,2361660099","27,546851414","24,3085618344","33,8402779045","34,2459215263","33,0618761562","29,0012480223","25,6886406634","29,7197975697","32,7992649521","35,78532968","33,7189317244","28,8947674718","22,8907774879","30,4409804689","28,8140086163","24,9516292022","25,6599872421","28,8489655453","26,0693670572","28,8849186511","31,4689329244",,
Paraguay,PRY,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,35622000,38208000,38170000,35863000,37145000,52095000,57645000,69199000,69926000,80559000,69925000,77030000,76593000,114992000,188118000,195564000,197882000,279995000,346717000,479162000,571476000,557237000,637483000,525019000,563937000,492605300,566160100,576335540,548459010,739722500,1341022100,1444730100,1399709300,1672245300,2354480700,3076616400,3135523600,"3951576279,314","4244006549,032","2886629023,936","2255415574,5","2187290711,1","1661033732,6",1948419968,"2711745521,1","3363573376,9",4969137822,"6106673315,6","9372035449,7","7167056067,6","10332499437,7",12703791133,11831938323,12431820130,12428838007,,
Paraguay,PRY,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,"13,9604738645","13,9578098827","15,0458475242","14,4048183364","13,4419168125","11,5999616086","12,5735102784","9,8932065492","11,1117467037","10,535135739","9,1369324276","8,429183435","7,6965257922","6,6361138166","12,5144855888","14,1222310855","15,3258002244","11,4794907052","12,9526386073","13,8237172397","10,3488160483","6,8782223722","15,2967059514","15,5802551908","10,6271090565","1,8292941631","1,3178781055","2,1380253593","1,5387111609","2,7703632105","2,383622164","3,5297181114","3,4454439933","3,2246584876","0,7025668123","0,4808139227","0,2450467922","0,094887957","0,1007187371","0,1565155922","0,0108501955","-5,45008895917773E-015","0,0012918281","0,0018531682","0,1097732651","1,9472887124","1,9918559003","0,4849134147","0,0022159071","0,0174958335","0,0117574969","0,0198500792","0,0010948358","0,0020976832","0,0097625409",,
Paraguay,PRY,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,"0,5129258658","0,2654019596","0,8002803367","0,6554364017","0,2449161679","0,4316259963","0,4927702413","0,4631175916","0,2467401164","0,9021989435","0,3733744642","0,307738076","0,3217423033","0,3105459638","0,2205121144","0,2155130635","0,3954925907","0,2984141383","0,2829949082","0,335060452","0,2973744164","0,0404596184","0,0364692474","0,0539095027","0,0398514742","0,0608042559","0,0622499836","0,0574378983","0,078392052","0,1166094585",,
Paraguay,PRY,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,0,0,0,0,0,0,"0,8534998699","0,2384427521","0,3603809742","0,5052197768","0,4333214158","0,2985849669","0,3368454036","0,0930499513","0,1499059101","0,0475547647","0,068222476","0,1271451276","0,1326730446","0,1293925645","0,0815432319","0,103367149","0,0747157179","0,0446269564","0,0087775762","0,0471168296","0,0374982271","0,0858874676","0,0720017345","0,0921967359","0,0565165928","0,1478615279","0,2167450056","0,3031792046","0,3169913434","0,328503742","0,3213498377","0,2580304925","0,2028020278","0,321287902","0,3876146152","0,3741835897","0,3860930199","0,3612933975","0,4959138789","0,5834241326","0,3750852133","0,5626479644","0,6180430378","0,7275042264","0,5970298578","0,7325752362","0,7818182074","0,8694354316","1,0480126616",,
Paraguay,PRY,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,,,,,,,,,,,,,,,,,,,,,,,"13,0471243939","13,735674328","9,4505237287","9,2284228367","6,5256629706","7,2662897034","7,4358337189","7,2487453065","4,3989431643","2,9342366439","1,9863052993","2,710260271","0,7168629584","0,5644057543","0,1200150431","0,4797328054","0,2967299011","0,0105673463","0,0138493014","0,0691622971","0,0677695508","0,0404123912","0,0369615619","0,0270697766","0,0250908597","0,0296513143","0,0171400056","0,0189396049","0,0399530668","0,1649526474","0,1852013609","0,1812598828","0,2278413966",,
Paraguay,PRY,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,"0,853405199","0,6412269682","0,6078071784","1,5977469816","0,931484722","3,1404165467","3,5909445746","4,0549718927","4,2473471956","2,7942253504","3,8112263139","10,5153836168","16,0523807659","15,9080631696","22,3976440319","21,9012701724","19,443405666","22,3661136806","20,2704222752","23,9096589462","27,2847853628","27,034278054","26,8859248011","28,6697814746","32,8261844851","36,6082135129","32,315894391","33,7152399104","31,0736621867","28,3149559463","19,564174222","20,4495081815","23,0723408068","25,2361660099","27,546851414","24,3085618344","33,8402779045","34,2459215263","33,0618761562","29,0012480223","25,6886406634","29,7197975697","32,7992649521","35,78532968","33,7189317244","28,8947674718","22,8907774879","30,4409804689","28,8140086163","24,9516292022","25,6599872421","28,8489655453","26,0693670572","28,8849186511","31,4689329244",,
Paraguay,PRY,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0730860438","0,1387248732","0,2020490969","0,3496197597","0,3768389352","0,8026675019","0,5624323797","1,7405047815","2,5258265298","2,6101952664","11,839769168","12,3898599452","13,479075464","14,1801622103","16,532530638","21,4210117653","29,4001896915","30,0740745474","29,3741098311","31,63432257","36,2079445168","31,3821216286","29,0929749322","29,9716206584","26,7286222713",,
Paraguay,PRY,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,"9,8219609087","6,8514895345","8,2241449139","8,2939780678","7,6622922785","4,9834674611","3,7332370939","2,9026384264","3,622363298","3,0678314755","2,1137864311","1,3451437584","2,8270679396","3,3913708778","3,2170746909","12,5009581954","13,2999460165","14,3023354997","15,0047321985","17,5038667016","22,3877203533","29,8726317457","30,7487502926","30,1402171093","32,5458263184","37,1701765875","32,8672854252","30,4313225121","31,4300423666","28,6852022666",,
Paraguay,PRY,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,"85,1861209365","85,4009631491","84,3463452974","83,997434682","85,6265984655","85,2596218447","83,835545147","86,0518215581","84,6409061007","86,6706389106","87,0518412585","81,0554329482","76,251093442","77,4558230138","65,0878703792","63,9764987421","65,2307941096","66,1543956142","66,7769391175","62,2666238141","62,3663985889","66,0874995738","57,8173692475","55,7499633347","56,5467064583","51,7405314153","59,514737969","55,9225898163","59,0936485846","61,2523885646","73,0687361528","72,2875366132","70,5795767735","67,9168122045","68,6827502982","73,0968378118","64,5695315449","62,8321225771","63,4460342289","67,6251616946","61,7995509457","56,9802564138","52,8971077201","49,2080849533","48,6674283089","46,7702234625","45,2447348662","38,3253558238","41,0435583673","42,4850486459","37,1580786735","38,2638989504","43,4982155949","39,6829412991","39,8361022681",,
Paraguay,PRY,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,38240000,40940000,39740000,38680000,39820000,55380000,58790000,70820000,72800000,82260000,76200000,83240000,82620000,122270000,198300000,205570000,220190000,308310000,383040000,521050000,615000000,600000000,672000000,546000000,586000000,502000000,578000000,595000000,574000000,760000000,1352000000,1460000000,1422000000,1689000000,2370000000,3144000000,3204000000,3403000000,2897000000,1906000000,2193000000,2182000000,1672000000,2227540000,3097000000,3714927000,4743813000,5859421000,9033191000,6939842000,10033466000,12366127000,11555136000,12142040000,12168558000,10291213000,
Paraguay,PRY,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,,,,,,,,,,,,,,,,,,,,,,,"13,0471243939","13,735674328","9,4505237287","9,2284228367","6,5256629706","7,2620907605","7,4817624019","7,2694152199","4,4090324835","2,9547941169","1,9931424332","2,719929905","0,7150409005","0,5744167521","0,1177698041","0,4818871806","0,2968310151","0,0105673463","0,0286183357","0,1127186198","0,1069490863","0,0650542502","0,0550514047","0,0278334972","0,026340163","0,0308145451","0,1828119963","0,0958506901","0,1449813493","0,2452457678","0,2199972979","0,2721785165","0,3590933036",,
Paraguay,PRY,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,,,"1,3437793882","1,7771302403","1,5122633812","1,6605913458","1,2723684352","1,4785869724","1,8248516036","3,284590825","1,1241466681","2,7297734817","3,0297024844","1,0517793028","0,7782631823","0,8721590352","1,1371184446","1,1519705316","0,6856259966","0,686874587","0,6796009015","0,7606832636","0,9231465758","1,1499626102","0,8352859757","1,2746825185","0,9406280769","0,9051757144","1,116819016","1,2419603861","0,6451871902","0,9403266361","1,0479603488","0,9934701411","0,9722295389","0,718959366","3,25771811","0,759740274","0,570810035","0,535114065","0,7234393455","0,9710793227","1,1873088339","1,14103131","0,9287059659","1,0407785398","0,9003046532","0,7023800108","0,6631904273","0,6959872848","0,6142906461","0,6215114561","0,7075781864","0,745280849","0,8036534048","0,9645785978",
Paraguay,PRY,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,,,"58,9436723496","53,4810881001","61,4045064843","68,8647021562","70,8268858952","72,2708777514","66,8161554468","62,8098532526","63,6668870271","63,8671344405","65,2142157475","73,9621254356","56,8614673719","62,6655399107","58,2962128269","66,2984974054","63,2870769384","61,4356112823","59,5848549019","64,7840386784","61,0683554058","61,8588454835","61,9635987219","60,3868826361","67,4903332013","65,3689936883","63,8286529225","67,7602294546","76,8544427271","75,77173032","72,0303245583","75,1291257727","75,5555892025","73,7324658048","67,4934219205","69,3299083323","70,2210629551","70,4223739222","66,1729745606","67,6989253743","68,5338532412","68,2517862156","70,5124763974","73,0664872655","76,1387669079","78,3359066113","76,7416664991","75,8072287397","79,3654266802","77,9377968326","74,4956161211","76,2818692143","74,6570776308","75,6338518814",
Paraguay,PRY,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,"7,8846153846","7,037037037","7,9365079365",8,"6,358768407","8,1812460667","6,6090493137","4,3531827515","4,6215673141","5,2139695032","9,0431738623","10,1071262226","12,8003494976","11,8904726182","11,0703812317","11,3850415512","10,932225396","6,9803119407","8,2892416226","10,9899771408","12,4463519313","13,8666239179","12,8176620076","13,6090362543","14,4614720483","14,5134013222","15,5642559762","16,7449967319","14,1815600297","15,4836464857","16,646021043","13,6337269077","11,9271642353","9,2275191324","10,8051637922","7,9729842202","9,4376748412","10,438621452","9,3259054392","8,8485581406","8,8123570175",
Paraguay,PRY,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,9307220132","8,3165704955","9,3833403467","8,3150062212","9,3732937496","17,4049506766","31,8190337532","27,6093257783","23,2865095141","25,6667084068","27,0053570432","21,5647828483","19,107720905","17,7811138385","14,5517257382",,
Paraguay,PRY,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,"15,2995004541","18,0306447018","16,6812883409","14,1826381171","13,2548404896","9,4557087849","11,9898590934","9,8996422846","14,5240293906","13,3074889593","13,0671861614","10,2414015989","26,735565183","21,038192395","24,9192479687","20,1819995111","22,5433691688","24,1093489942","27,7104439381","21,1836621654","27,5160935218","27,2079221125","29,4449268527","28,3024624862","21,4559817269","24,0136653436","23,0768716874","21,2682413757","14,2507420932","11,9319429381","13,6485535907","12,2299566466","8,3142983551","6,5759729145","8,1203797677","9,7706662902","7,2119796262","11,5836084839","15,6468715034","16,1031220857","16,833040574","19,5016268038","17,9215432049","16,4297803449","15,7065927058","13,1746376838","15,4913527815","14,5357799301","11,9207287774","13,3167407288","16,0119518834","14,2824446858","15,4390886777","13,7072123598",
Paraguay,PRY,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,"21,35060103","23,0290576607","19,0712973627","13,6320163834","12,9450418555","15,0515715372","17,4543442761","22,1714473318","19,1273885452","17,5684999208","16,7753175845","12,792183496","14,9333075978","14,6958730672","15,0646001696","11,9089795526","13,1008866246","13,3708554506","11,4327451461","12,6189347179","9,8605970313","9,2940276543","7,4211766358","9,8147860217","9,8318770087","9,3162375052","11,6990774074","9,4051236945","8,0210064736","11,1177695929","13,109970774","11,4416056023","14,4981395561","18,5341529616","20,6941290144","19,7427197633","21,7003908534","16,9660874664","16,6686319685","14,3580123149","12,365859044","10,1156424222","9,8436425715","8,6580669336","6,6877531743","7,0473938694","6,601084284","8,2317237673","7,4587578137","7,3748406702","7,9449723466","7,9651043633","8,1895467094","8,6954030534",
Paraguay,PRY,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,"0,3673575541","0,2961325592","0,2528210682","0,2404837283","0,3265168328","0,2140003412","0,2435638906","1,7271804277","0,2908292836","0,2338949233","0,2966185845","0,8751840554","0,4037579842","0,2877850872","0,344967689","0,3906317339","0,3529804258","0,3403575327","0,5024820212","0,6125844181","0,5554580931","0,3819833748","0,2981725027","0,2087693622","0,2583094622","0,1963882815","0,2437097425","0,1986682403","0,1254328136","0,2313132412","0,1549440382","0,1421121169","0,1756960005","0,1821243488","0,2177103113","0,2169490751","0,2527880637","0,3995343851","0,5094394443","0,8525406934","1,0701244448","0,9821583987","0,7905249839","0,7844431061","0,5441867269","0,4896422927","0,4586069718","0,6304109608","0,5997087162","0,7003546491","0,6697656958","0,6330079977","0,8366165719","0,901197742",
Paraguay,PRY,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,57",,,"7,58","11,51","12,86","13,19","14,35","12,57","9,35","8,22","8,1","6,19","6,94","5,34","4,37","5,25","4,25","5,22","5,68","5,27","4,96","5,08","5,22","5,71",
Paraguay,PRY,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,57",,,"7,58","5,19","12,86","8,39","14,35","6,07","7,99","8,22","8,1","6,19","1,76","1,46","0,96","0,83",1,"0,8","1,14","1,27","1,16","1,23","1,28","1,38",
Paraguay,PRY,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,"0,4435346",0,0,"1,84466",0,0,0,0,0,0,0,0,0,0,0,0,0,
Paraguay,PRY,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,95",,,"7,44","8,4","9,08","8,89","8,82","11,57","11,17","10,24","9,94","9,84","9,96","8,48","8,33","8,46","8,59","8,59","8,61","8,62","8,62","8,71","8,71","8,71",
Paraguay,PRY,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,84",,,"8,54","8,07","12,07","11,85","11,92","9,63","13,62","12,84","12,23","12,31","6,95","6,45","5,45","5,77","6,44","5,81","6,6","6,68","6,38","6,8","6,57","6,44",
Paraguay,PRY,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,67153",,,"7,907348","23,71299","32,15103","31,87054","31,64773","30,19447","38,39865","36,93077","36,60194","37,54685","25,49747","18,84058","16,74626","16,83395","17,32659","15,78096","19,36749","19,16629","18,32154","20,48307","19,54974","18,29072",
Paraguay,PRY,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,7","33,67","33,67","33,67","33,67","33,67","33,67","33,65","33,65","33,65","33,65","33,65","33,65","33,63","33,63","33,63","33,63","33,63","33,68","33,68","33,68",
Paraguay,PRY,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,"98,45",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
Paraguay,PRY,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,85",,,"8,02","10,71","10,45","11,28","11,46","11,11","10,93","10,74","10,34","9,85","10,31","8,38","5,16","6,57","6,55","6,77","7,14","7,38","7,37","7,56","7,39","7,83",
Paraguay,PRY,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,85",,,"8,02","6,35","10,45","9,71","11,46","6,2","10,25","10,74","10,34","9,85","5,12","4,61","2,4","3,34","3,59","3,45","3,95","4,27","4,18","4,42","4,2","4,43",
Paraguay,PRY,"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,"0,0269274",0,0,"2,971879",0,0,0,0,0,0,0,0,0,0,0,0,0,
